Tier,Bed,Plot,Label,Group,Avg_Height_Drone_cm,Vegetation_Fraction,Avg_Temp_C,Average_Height_from_Rover_cm,Average_Leaf_Area_cm2,Average_Pod_Count,Average_Leaf_Count,Average_Flower_Count,Date,Intensive_physiological_plot
2,54,1493,298,CB-tepary,0.064347094,0.03322326,35.02440432,7.31,22.71,0,3,0,6/20/2022,0
2,54,1493,298,CB-tepary,0.348150816,0.320842707,34.42516788,20.8,469.15,0,24,0,7/11/2022,0
2,54,1493,298,CB-tepary,0.61092539,0.531092689,29.33214365,40.14,804.11,1,23,2,7/25/2022,0
3,54,1494,156,CB-tepary,0.061426547,0.014376611,35.86840978,5.68,34.47,0,3,0,6/20/2022,0
3,54,1494,156,CB-tepary,0.21124932,0.158394263,32.3740208,22.68,482.16,1,26,0,7/11/2022,0
3,54,1494,156,CB-tepary,0.304870181,0.293948003,35.12563526,34.67,1193.48,1,50,1,7/25/2022,0
4,54,1495,4,CB-tepary,0.060314916,0.022068299,35.17157362,7.44,21.9,0,3,0,6/20/2022,0
4,54,1495,4,CB-tepary,0.348023329,0.253632358,29.71022532,21.1,435.25,0,21,0,7/11/2022,0
5,54,1496,162,CB-tepary,0.086179686,0.026675759,35.6274226,6.75,21.84,0,3,0,6/20/2022,0
5,54,1496,162,CB-tepary,0.292161502,0.221245782,31.57110348,22.26,369.68,1,18,0,7/11/2022,0
5,54,1496,162,CB-tepary,0.489791276,0.497183129,30.87450368,39.17,786.86,1,24,1,7/25/2022,0
5,55,1497,170,CB-tepary,0.080681284,0.017610012,34.48292237,7.18,18.04,0,3,0,6/20/2022,0
5,55,1497,170,CB-tepary,0.286732752,0.264670041,33.40633533,18.91,506.9,1,22,1,7/11/2022,0
5,55,1497,170,CB-tepary,0.443534271,0.419364586,30.76600665,39.02,817.47,1,30,1,7/25/2022,0
4,55,1498,Check1,CB-tepary,0.034211046,0.063990013,33.33397884,8.94,44.77,0,7,0,6/20/2022,0
4,55,1498,Check1,CB-tepary,0.41491808,0.571418498,34.2001754,26.84,590.67,1,29,1,7/11/2022,0
3,55,1499,128,CB-tepary,0.078460556,0.017235825,34.8315473,6.29,12.38,0,2,0,6/20/2022,0
3,55,1499,128,CB-tepary,0.320284994,0.152754157,31.3824416,20.17,243.74,0,16,0,7/11/2022,0
3,55,1499,128,CB-tepary,0.449924931,0.309360048,31.1847136,32.67,327.06,1,17,0,7/25/2022,0
2,55,1500,291,CB-tepary,0.092814139,0.019611791,35.44504545,6.37,23.84,0,3,0,6/20/2022,0
2,55,1500,291,CB-tepary,0.209059652,0.09500375,36.44465958,15.95,148.47,0,17,0,7/11/2022,0
2,55,1500,291,CB-tepary,0.214264773,0.13422445,39.65453749,27.94,364.85,1,24,1,7/25/2022,0
6,52,1501,18,CB-tepary,0.063546222,0.038348911,35.47050049,7.06,28.36,0,4,0,6/20/2022,0
6,52,1501,18,CB-tepary,0.30992047,0.328060555,33.47108582,20.42,370.47,1,19,0,7/11/2022,0
6,52,1501,18,CB-tepary,0.539881104,0.606859028,30.21794579,39.6,746.41,2,17,1,7/25/2022,0
7,52,1502,137,CB-tepary,0.060843356,0.04494201,35.57656467,7.85,27.91,0,5,0,6/20/2022,0
7,52,1502,137,CB-tepary,0.326180474,0.305413832,32.37862919,23.58,289.38,1,18,1,7/11/2022,0
7,52,1502,137,CB-tepary,0.647673584,0.599340231,30.50807586,44.46,698.5,2,25,1,7/25/2022,0
8,52,1503,Check1,CB-tepary,0.022606835,0.071762242,34.84261273,8.58,44.73,0,8,0,6/20/2022,0
8,52,1503,Check1,CB-tepary,0.375545954,0.525496813,31.05949712,27.52,587.24,1,27,1,7/11/2022,0
8,52,1503,Check1,CB-tepary,0.60251644,0.806284176,28.0799557,49.44,897.97,1,41,1,7/25/2022,0
9,52,1504,216,CB-tepary,0.040450138,0.022985278,35.0677512,7.81,24.35,0,4,0,6/20/2022,0
9,52,1504,216,CB-tepary,0.246242231,0.194717848,35.18604655,23.77,353.42,1,22,1,7/11/2022,0
9,52,1504,216,CB-tepary,0.448200512,0.355501033,35.11480773,35.76,698.64,1,25,2,7/25/2022,0
9,53,1505,49,CB-tepary,0.061542484,0.025249678,35.07502152,8.14,28.52,0,3,0,6/20/2022,0
9,53,1505,49,CB-tepary,0.512606149,0.530557162,32.52053929,33.95,925.57,2,31,1,7/25/2022,0
8,53,1506,6,CB-tepary,0.053525192,0.021741747,34.74620477,7.74,29.11,0,4,0,6/20/2022,0
8,53,1506,6,CB-tepary,0.5074476,0.462181094,29.99752687,38.41,906.35,1,27,3,7/25/2022,0
7,53,1507,59,CB-tepary,0.054407604,0.021585052,34.49552672,7.38,28.28,0,4,0,6/20/2022,0
7,53,1507,59,CB-tepary,0.612071338,0.479409479,30.07040637,43.84,1164.38,2,33,2,7/25/2022,0
6,53,1508,173,CB-tepary,0.096307871,0.023236147,35.02154378,6.75,19.6,0,3,0,6/20/2022,0
6,53,1508,173,CB-tepary,0.528046343,0.452220294,30.45625797,41.04,830.31,2,32,1,7/25/2022,0
6,54,1509,73,CB-tepary,0.091311863,0.042721329,34.81799134,7.05,29.82,0,5,1,6/20/2022,0
6,54,1509,73,CB-tepary,0.389155643,0.297665917,30.92410538,26.44,335.34,1,17,1,7/11/2022,0
6,54,1509,73,CB-tepary,0.650381204,0.611046361,30.57718815,46.7,758.81,1,23,2,7/25/2022,0
7,54,1510,Check2,CB-tepary,0.06611619,0.063339885,34.34084858,7.87,45.94,0,6,0,6/20/2022,0
7,54,1510,Check2,CB-tepary,0.514627422,0.522989314,30.60225171,34.92,608.58,1,26,1,7/11/2022,0
7,54,1510,Check2,CB-tepary,0.487232414,0.783022898,28.69643027,39.21,1026.63,1,35,3,7/25/2022,0
8,54,1511,327,CB-tepary,0.043396197,0.019168814,35.77369147,4.84,15.99,0,4,0,6/20/2022,0
8,54,1511,327,CB-tepary,0.254614156,0.36028309,30.85822849,16.7,882.92,1,31,1,7/11/2022,0
9,54,1512,319,CB-tepary,0.093312433,0.016309601,35.66120086,7.54,24.87,0,3,0,6/20/2022,0
9,54,1512,319,CB-tepary,0.270076765,0.150569985,32.84148369,17.55,504.58,1,12,0,7/11/2022,0
9,54,1512,319,CB-tepary,0.486119047,0.20182936,33.9079241,16.45,711.43,1,20,1,7/25/2022,0
9,55,1513,82,CB-tepary,0.032961607,0.036887887,35.15421649,6.36,26.09,0,5,0,6/20/2022,0
9,55,1513,82,CB-tepary,0.341042721,0.343710021,32.02351034,23.59,367.04,1,22,1,7/11/2022,0
9,55,1513,82,CB-tepary,0.509688877,0.475934559,30.87133223,35.49,611.27,1,27,2,7/25/2022,0
8,55,1514,260,CB-tepary,0.058024995,0.031048647,35.25460825,7.06,25.78,0,4,0,6/20/2022,0
8,55,1514,260,CB-tepary,0.118339121,0.328787027,32.25441987,15.25,480.16,0,19,1,7/11/2022,0
7,55,1515,326,CB-tepary,0.018033975,0.042600987,34.44619943,7.31,32.57,0,7,0,6/20/2022,0
7,55,1515,326,CB-tepary,0.317123045,0.636107987,33.32926905,25.03,682.47,1,34,1,7/11/2022,0
7,55,1515,326,CB-tepary,0.499991458,0.73338175,27.10642864,33.33,1027.01,1,54,1,7/25/2022,0
6,55,1516,67,CB-tepary,0.046797976,0.020899354,34.10097236,6.87,22.26,0,3,0,6/20/2022,0
6,55,1516,67,CB-tepary,0.177426998,0.534469385,33.14554195,14.76,871.1,1,16,1,7/11/2022,0
6,55,1516,67,CB-tepary,0.365971997,0.337510443,31.1484811,36.67,579.45,1,24,2,7/25/2022,0
10,52,1517,70,CB-tepary,0.078319809,0.019249356,36.14643869,8.14,34.04,0,4,0,6/20/2022,0
10,52,1517,70,CB-tepary,0.274715954,0.136975066,32.83711079,23.98,370.39,0,18,1,7/11/2022,0
11,52,1518,313,CB-tepary,0.060611585,0.030045329,35.97266703,7.05,23.98,0,4,0,6/20/2022,0
11,52,1518,313,CB-tepary,0.116291737,0.143208661,34.80490053,17.3,179.06,0,18,1,7/11/2022,0
12,52,1519,230,CB-tepary,0.060048374,0.020135309,35.89330084,7.38,21.39,0,3,0,6/20/2022,0
12,52,1519,230,CB-tepary,0.290663782,0.195983315,32.22065852,24.11,305.49,0,19,1,7/11/2022,0
12,52,1519,230,CB-tepary,0.548421811,0.44853587,29.44777351,37.08,714.79,1,23,1,7/25/2022,0
13,52,1520,69,CB-tepary,0.062623795,0.025612113,35.43219074,7.1,23.11,0,3,0,6/20/2022,0
13,52,1520,69,CB-tepary,0.345519064,0.229401012,35.51405129,24.31,335.87,0,20,0,7/11/2022,0
13,52,1520,69,CB-tepary,0.610832411,0.500010711,30.69634578,38.45,919.51,1,30,1,7/25/2022,0
13,53,1521,141,CB-tepary,0.048439632,0.024967784,35.23163761,6.62,27.37,0,4,0,6/20/2022,0
12,53,1522,83,CB-tepary,0.043612991,0.057362911,34.51002865,10.34,53.65,0,6,0,6/20/2022,0
12,53,1522,83,CB-tepary,0.564032316,0.631407579,31.05522,49.6,982.43,2,25,2,7/25/2022,0
11,53,1523,79,CB-tepary,0.0519398,0.014079987,35.37181579,6.8,12.61,0,3,0,6/20/2022,0
11,53,1523,79,CB-tepary,0.478265998,0.38819301,33.12611945,29.87,715.46,1,29,1,7/25/2022,0
10,53,1524,96,CB-tepary,0.119077088,0.02150451,35.05360375,5.94,12.3,0,2,0,6/20/2022,0
10,53,1524,96,CB-tepary,0.332866482,0.427950217,36.03027687,20.81,909.22,1,30,1,7/25/2022,0
10,54,1525,50,CB-tepary,0.084705331,0.019410438,34.00722731,5.89,18.09,0,2,0,6/20/2022,0
10,54,1525,50,CB-tepary,0.150839345,0.326771654,31.62051233,15.09,615.84,0,19,1,7/11/2022,0
10,54,1525,50,CB-tepary,0.504376717,0.326264379,36.64371192,31.08,994.5,1,30,1,7/25/2022,0
11,54,1526,274,CB-tepary,0.034318694,0.025432228,33.91578803,8.86,38.67,0,5,0,6/20/2022,0
11,54,1526,274,CB-tepary,0.35196266,0.279927249,30.29502526,24.25,541.4,1,24,0,7/11/2022,0
11,54,1526,274,CB-tepary,0.526608065,0.408509814,33.43986426,27.14,784.21,1,24,1,7/25/2022,0
12,54,1527,43,CB-tepary,0.067774342,0.038389025,34.69511791,9.63,55.66,0,8,0,6/20/2022,0
12,54,1527,43,CB-tepary,0.366810548,0.548017435,29.98698536,23.79,1013.29,1,25,0,7/11/2022,0
12,54,1527,43,CB-tepary,0.609571565,0.495383759,29.75374981,38.04,988.79,2,31,1,7/25/2022,0
13,54,1528,338,CB-tepary,0.041550677,0.047479059,34.79527266,8.46,41.49,0,7,0,6/20/2022,0
13,54,1528,338,CB-tepary,0.325327966,0.545767717,31.11902291,14.91,813.26,1,20,1,7/11/2022,0
13,54,1528,338,CB-tepary,0.471401507,0.703660537,30.9798781,46.47,1201.11,1,53,2,7/25/2022,0
13,55,1529,54,CB-tepary,0.037802182,0.039424936,34.34656012,5.63,28.22,0,3,0,6/20/2022,0
13,55,1529,54,CB-tepary,0.166984772,0.431266404,32.29270614,16.87,904.92,1,16,1,7/11/2022,0
13,55,1529,54,CB-tepary,0.462694174,0.449049975,29.12308374,35.27,705.71,1,28,1,7/25/2022,0
12,55,1530,Check1,CB-tepary,0.02051669,0.057683822,34.59221203,7.27,45.69,0,7,0,6/20/2022,0
12,55,1530,Check1,CB-tepary,0.322781622,0.516369048,31.16146884,22.21,767.98,1,34,1,7/11/2022,0
12,55,1530,Check1,CB-tepary,0.547437679,0.771993439,30.21148908,40.3,1163.46,1,54,1,7/25/2022,0
11,55,1531,Check2,CB-tepary,0.053200772,0.080107505,33.26646575,9.42,56.3,0,7,0,6/20/2022,0
11,55,1531,Check2,CB-tepary,0.48847682,0.666408886,31.48923819,32.33,702.77,1,30,1,7/11/2022,0
11,55,1531,Check2,CB-tepary,0.502501547,0.74416866,31.02282129,38.81,932.3,1,32,3,7/25/2022,0
10,55,1532,254,CB-tepary,0.064794475,0.066548999,34.27539266,8.28,37.8,0,6,0,6/20/2022,0
10,55,1532,254,CB-tepary,0.363547349,0.449121315,31.79316391,22.87,529.04,1,21,1,7/11/2022,0
10,55,1532,254,CB-tepary,0.573124167,0.679212235,28.95561592,39.9,736.77,1,23,2,7/25/2022,0
14,52,1533,334,CB-tepary,0.031708387,0.050539626,35.48138537,7.39,34.71,0,6,0,6/20/2022,0
15,52,1534,167,CB-tepary,0.079054564,0.045103093,34.80069596,9.09,47.72,0,6,0,6/20/2022,0
15,52,1534,167,CB-tepary,0.355448311,0.361665729,30.95342245,16.16,511.64,0,32,0,7/11/2022,0
16,52,1535,13,CB-tepary,0.042010147,0.045569417,35.83157445,9.1,36.07,0,5,0,6/20/2022,0
16,52,1535,13,CB-tepary,0.305015758,0.294385077,33.04762202,24.6,450.2,0,21,1,7/11/2022,0
17,52,1536,235,CB-tepary,0.045112845,0.040876088,35.32878751,8.58,37.06,0,5,0,6/20/2022,0
17,52,1536,235,CB-tepary,0.343216257,0.359603487,34.15941901,25.75,461,0,27,1,7/11/2022,0
17,52,1536,235,CB-tepary,0.496956736,0.696956065,28.15935538,48.2,827.86,2,26,2,7/25/2022,0
17,53,1537,97,CB-tepary,0.046944813,0.032091139,34.7154621,8.3,30.43,0,5,0,6/20/2022,0
16,53,1538,28,CB-tepary,0.062601032,0.0442607,34.8268844,9.26,56.87,0,6,0,6/20/2022,0
15,53,1539,Check2,CB-tepary,0.06175211,0.088273196,33.69231079,11.38,76.21,0,9,0,6/20/2022,0
15,53,1539,Check2,CB-tepary,0.474019548,0.818009151,27.83734348,39.44,885.13,1,34,3,7/25/2022,0
14,53,1540,Check1,CB-tepary,0.026330143,0.070594394,34.64998666,10.69,57.46,0,8,0,6/20/2022,0
14,54,1541,149,CB-tepary,0.049818939,0.029759987,34.219868,8.99,54.53,0,6,0,6/20/2022,0
14,54,1541,149,CB-tepary,0.424760999,0.308003291,33.49596933,27.61,657.02,0,17,0,7/11/2022,0
14,54,1541,149,CB-tepary,0.490513295,0.53010732,28.05679141,37.78,1379.9,2,31,2,7/25/2022,0
15,54,1542,325,CB-tepary,0.029159645,0.053318299,34.48373715,10.11,35.77,0,5,0,6/20/2022,0
15,54,1542,325,CB-tepary,0.432322162,0.444858455,33.07277297,28.12,455.13,1,13,0,7/11/2022,0
15,54,1542,325,CB-tepary,0.510539019,0.696034959,27.73656223,41.27,727.37,1,13,1,7/25/2022,0
16,54,1543,241,CB-tepary,0.038247709,0.036423443,34.06350028,8.67,44.7,0,5,0,6/20/2022,0
16,54,1543,241,CB-tepary,0.266031066,0.354072928,33.47048949,26.27,532.12,1,23,1,7/11/2022,0
16,54,1543,241,CB-tepary,0.386845037,0.638051094,32.17116174,36.04,1083.3,1,30,2,7/25/2022,0
17,54,1544,284,CB-tepary,0.044681187,0.035420594,35.49459074,7.35,29.68,0,5,0,6/20/2022,0
17,54,1544,284,CB-tepary,0.249293878,0.25543682,32.59135652,28.56,392.28,1,24,1,7/11/2022,0
17,54,1544,284,CB-tepary,0.412871318,0.476128809,31.48089121,34.28,821.18,1,30,1,7/25/2022,0
17,55,1545,7,CB-tepary,0.051522243,0.031970797,35.53239098,6.84,30.69,0,5,0,6/20/2022,0
16,55,1546,159,CB-tepary,0.071931002,0.038469253,34.31851625,7.05,34.72,0,5,0,6/20/2022,0
16,55,1546,159,CB-tepary,0.313245431,0.23825928,33.47595184,23.38,273.37,0,19,1,7/11/2022,0
15,55,1547,111,CB-tepary,0.071249427,0.038941688,33.76652544,7.93,39.71,0,5,0,6/20/2022,0
15,55,1547,111,CB-tepary,0.325756137,0.281557067,33.27769089,24.26,372.65,0,20,0,7/11/2022,0
14,55,1548,130,CB-tepary,0.03944855,0.029075387,33.04472802,7,35.54,0,4,0,6/20/2022,0
14,55,1548,130,CB-tepary,0.352819243,0.417628393,31.35876565,23.85,569.08,1,24,1,7/11/2022,0
14,55,1548,130,CB-tepary,0.588268906,0.437170854,29.93817876,43.81,1017.54,2,28,1,7/25/2022,0
18,52,1549,302,CB-tepary,0.049117568,0.036824582,34.83404846,7.88,34.67,0,5,0,6/20/2022,0
18,52,1549,302,CB-tepary,0.304178004,0.307039745,37.00756879,21.75,402.4,1,26,0,7/11/2022,0
19,52,1550,81,CB-tepary,0.026944749,0.028028351,35.46791674,6.58,20.46,0,4,0,6/20/2022,0
19,52,1550,81,CB-tepary,0.133720214,0.17823481,32.96388058,15.87,220.89,0,22,1,7/11/2022,0
20,52,1551,Check1,CB-tepary,0.029915565,0.054526418,34.45943472,8.37,46.54,0,8,0,6/20/2022,0
20,52,1551,Check1,CB-tepary,0.371627528,0.407591961,33.65000694,24.52,553.25,0,29,1,7/11/2022,0
20,52,1551,Check1,CB-tepary,0.498172373,0.827311577,26.68040804,40.26,1195.18,1,54,2,7/25/2022,0
21,52,1552,112,CB-tepary,0.068934591,0.053070721,35.41928924,8.51,49.75,0,6,0,6/20/2022,0
21,52,1552,112,CB-tepary,0.358009852,0.317210349,33.65648607,26.68,437.55,1,22,1,7/11/2022,0
21,52,1552,112,CB-tepary,0.546571258,0.51312268,28.35804936,46.56,830.84,1,25,2,7/25/2022,0
21,53,1553,160,CB-tepary,0.046754508,0.031531894,35.72752378,7.95,32.49,0,4,0,6/20/2022,0
21,53,1553,160,CB-tepary,0.557464172,0.56330398,29.89462865,42.34,911.26,1,32,1,7/25/2022,0
20,53,1554,68,CB-tepary,0.041395211,0.020497745,35.06766846,8.17,28.35,0,4,0,6/20/2022,0
20,53,1554,68,CB-tepary,0.529026882,0.427417977,29.69548273,37.06,853.95,1,30,2,7/25/2022,0
19,53,1555,339,CB-tepary,0.020627744,0.03648518,34.68000534,7.46,31.25,0,6,0,6/20/2022,0
18,53,1556,272,CB-tepary,0.038738489,0.027598379,34.88619262,7.55,33.32,0,4,0,6/20/2022,0
18,54,1557,74,CB-tepary,0.051574831,0.055357214,35.59697703,9.82,48.93,0,6,0,6/20/2022,0
18,54,1557,74,CB-tepary,0.431787016,0.370758343,31.89644534,24.71,288.32,1,14,1,7/11/2022,0
18,54,1557,74,CB-tepary,0.597734869,0.732215316,29.16988206,48.97,945.63,2,26,1,7/25/2022,0
19,54,1558,296,CB-tepary,0.059907395,0.045890329,34.20609469,8.58,33.78,0,5,0,6/20/2022,0
19,54,1558,296,CB-tepary,0.330687344,0.368929516,32.1436851,28.05,487.96,1,21,1,7/11/2022,0
19,54,1558,296,CB-tepary,0.520683753,0.690534607,29.69013074,37.4,910.53,1,28,2,7/25/2022,0
20,54,1559,Check2,CB-tepary,0.063172564,0.089441044,33.51322613,9.58,58.76,0,8,0,6/20/2022,0
20,54,1559,Check2,CB-tepary,0.477696405,0.632499063,32.0056763,36.96,635.48,1,25,1,7/11/2022,0
20,54,1559,Check2,CB-tepary,0.490278462,0.838784997,27.10885707,43.62,825.43,1,25,2,7/25/2022,0
21,54,1560,75,CB-tepary,0.056780905,0.022591817,35.36718481,7.8,30.31,0,4,0,6/20/2022,0
21,54,1560,75,CB-tepary,0.36129306,0.232060172,33.89940609,22.05,342.78,1,14,1,7/11/2022,0
21,54,1560,75,CB-tepary,0.537618372,0.425958058,30.76608926,41.79,1011.18,1,33,1,7/25/2022,0
21,55,1561,57,CB-tepary,0.060708264,0.018000966,36.72939448,6.85,14.99,0,3,0,6/20/2022,0
21,55,1561,57,CB-tepary,0.337041937,0.315105947,32.08267952,22.19,332.04,0,18,0,7/25/2022,0
20,55,1562,114,CB-tepary,0.088806752,0.03125,34.62637882,6.61,17.93,0,3,0,6/20/2022,0
20,55,1562,114,CB-tepary,0.37262128,0.426330062,29.32211485,32.59,341.42,1,24,1,7/25/2022,0
19,55,1563,204,CB-tepary,0.081655195,0.016027706,36.63899881,5.82,14.88,0,3,0,6/20/2022,0
19,55,1563,204,CB-tepary,0.436671063,0.353262741,32.16183109,31.83,557.89,1,23,1,7/25/2022,0
18,55,1564,56,CB-tepary,0.066873461,0.021902202,36.97934165,7.06,19.37,0,4,0,6/20/2022,0
22,52,1565,142,CB-tepary,0.049013168,0.048417506,35.53916771,9.38,46.66,0,6,0,6/20/2022,0
22,52,1565,142,CB-tepary,0.170248996,0.337785902,37.42711399,23.64,505.83,1,22,1,7/11/2022,0
23,52,1566,Check2,CB-tepary,0.077309288,0.083400451,35.32439963,9.94,52.28,0,7,0,6/20/2022,0
23,52,1566,Check2,CB-tepary,0.44158943,0.49097769,32.76530206,24.44,489.23,0,26,1,7/11/2022,0
24,52,1567,100,CB-tepary,0.042230785,0.036624012,35.53431518,8.32,27.58,0,5,0,6/20/2022,0
24,52,1567,100,CB-tepary,0.19610711,0.264543425,33.0115051,21.31,289.08,0,18,1,7/11/2022,0
24,52,1567,100,CB-tepary,0.436727767,0.484202824,30.21532839,7.05,49.26,0,6,0,7/25/2022,0
25,52,1568,332,CB-tepary,0.027826503,0.034874356,35.17403277,7.42,37.51,0,6,0,6/20/2022,0
25,52,1568,332,CB-tepary,0.285173669,0.245266217,31.97266516,21.65,328.96,1,23,1,7/11/2022,0
25,53,1569,Check1,CB-tepary,0.021278387,0.050620168,35.91444138,9.19,45.09,0,8,0,6/20/2022,0
25,53,1569,Check1,CB-tepary,0.479439431,0.902020007,26.82426857,44.06,1230.92,1,53,1,7/25/2022,0
24,53,1570,238,CB-tepary,0.051044777,0.042520759,34.92886172,9.21,39.19,0,6,0,6/20/2022,0
24,53,1570,238,CB-tepary,0.535559529,0.589008031,28.79157388,43.1,747.66,1,34,2,7/25/2022,0
23,53,1571,309,CB-tepary,0.063343123,0.035340367,35.82035817,8.78,41.95,0,5,0,6/20/2022,0
23,53,1571,309,CB-tepary,0.571593175,0.554420239,29.14927647,46.62,1047.31,1,23,2,7/25/2022,0
22,53,1572,172,CB-tepary,0.11104169,0.011356314,37.10465315,6.8,19.73,0,2,0,6/20/2022,0
22,53,1572,172,CB-tepary,0.381987453,0.221143054,34.48583058,20.91,1024.18,2,39,1,7/25/2022,0
22,54,1573,61,CB-tepary,0.047439599,0.025974549,35.8910611,6.72,22.19,0,4,0,6/20/2022,0
22,54,1573,61,CB-tepary,0.289734101,0.268021185,34.17671903,20.41,287.41,1,14,0,7/11/2022,0
22,54,1573,61,CB-tepary,0.502659991,0.495576548,30.91715439,36.64,847.77,1,31,1,7/25/2022,0
23,54,1574,210,CB-tepary,0.037102598,0.045930442,35.81428818,9.21,33.96,0,6,1,6/20/2022,0
23,54,1574,210,CB-tepary,0.327931762,0.391474503,33.79343007,27.84,328.5,1,14,0,7/11/2022,0
23,54,1574,210,CB-tepary,0.661060145,0.721204721,28.05364292,45.98,872.02,2,22,1,7/25/2022,0
24,54,1575,283,CB-tepary,0.055236217,0.025571843,36.23428062,7.43,20.27,0,4,0,6/20/2022,0
24,54,1575,283,CB-tepary,0.072954013,0.18724222,32.51479271,17.26,131.78,0,9,0,7/11/2022,0
24,54,1575,283,CB-tepary,0.384910342,0.33023416,31.30212347,23.77,1192.01,0,67,1,7/25/2022,0
25,54,1576,78,CB-tepary,0.060923612,0.04949259,36.7651459,8.75,43.34,0,5,0,6/20/2022,0
25,54,1576,78,CB-tepary,0.409920439,0.3731018,31.97737952,33.58,532.5,0,25,0,7/11/2022,0
25,54,1576,78,CB-tepary,0.597705787,0.639376218,27.84864511,56.27,755.98,1,16,2,7/25/2022,0
25,55,1577,10,CB-tepary,0.037893656,0.049653673,36.01713146,7.91,40.96,0,5,0,6/20/2022,0
24,55,1578,233,CB-tepary,0.03340368,0.035881121,35.62803644,7.56,26.1,0,4,0,6/20/2022,1
24,55,1578,233,CB-tepary,0.317142744,0.332683041,35.64554276,25.4,483.67,0,10,0,7/11/2022,1
24,55,1578,233,CB-tepary,0.478285908,0.55484866,29.87935081,39.8,770.89,2,27,1,7/25/2022,1
23,55,1579,119,CB-tepary,0.060573661,0.035500822,35.39024867,8.06,25.66,0,4,0,6/20/2022,0
22,55,1580,180,CB-tepary,0.097949404,0.018011152,37.21693772,7.04,18.37,0,3,0,6/20/2022,0
22,55,1580,180,CB-tepary,0.181094735,0.176612998,30.49310687,25.54,331.97,1,23,1,7/11/2022,0
22,55,1580,180,CB-tepary,0.407563746,0.409163935,31.64405281,40.68,978.19,2,36,1,7/25/2022,0
26,52,1581,23,CB-tepary,0.027041614,0.019571521,35.35483214,7.29,22.98,0,4,0,6/20/2022,0
26,52,1581,23,CB-tepary,0.202609196,0.131233596,32.49438705,20.36,241.59,0,18,1,7/11/2022,0
27,52,1582,26,CB-tepary,0.04745351,0.038981959,34.82971204,7.34,27.71,0,5,0,6/20/2022,0
28,52,1583,121,CB-tepary,0.046100533,0.044015786,35.71904222,8.39,40.21,0,6,0,6/20/2022,0
28,52,1583,121,CB-tepary,0.333274901,0.26994282,32.41254799,24.32,392.31,1,25,1,7/11/2022,0
29,52,1584,Check1,CB-tepary,0.018325843,0.040675518,36.67162894,7.87,30.32,0,7,0,6/20/2022,0
29,52,1584,Check1,CB-tepary,0.345426828,0.332142437,34.4521491,23.46,452.98,1,26,1,7/11/2022,0
29,52,1584,Check1,CB-tepary,0.50290339,0.694703445,28.00350165,24.78,2834.74,0,88,1,7/25/2022,0
29,53,1585,33,CB-tepary,0.033594969,0.016045569,36.24463007,5.61,19.07,0,3,0,6/20/2022,0
28,53,1586,306,CB-tepary,0.035596646,0.035621164,34.54545239,9.53,31.45,0,4,0,6/20/2022,0
28,53,1586,306,CB-tepary,0.47791867,0.543188293,28.51327237,32.37,1013.43,1,44,2,7/25/2022,0
27,53,1587,192,CB-tepary,0.051015893,0.026996671,34.57017281,9.49,34.03,0,4,0,6/20/2022,0
27,53,1587,192,CB-tepary,0.57472385,0.452264118,28.45629243,46.35,1041.16,2,26,1,7/25/2022,0
26,53,1588,300,CB-tepary,0.058396101,0.03708924,34.91215409,9.22,46.09,0,6,0,6/20/2022,0
26,53,1588,300,CB-tepary,0.604738039,0.535184114,27.9050553,42.76,889.8,1,27,2,7/25/2022,0
26,54,1589,301,CB-tepary,0.072601829,0.057443139,36.44805682,9.49,55.62,0,7,0,6/20/2022,0
26,54,1589,301,CB-tepary,0.378959028,0.350065617,33.00703728,29.5,400.27,0,19,0,7/11/2022,0
26,54,1589,301,CB-tepary,0.64573753,0.581046634,28.86889964,37.4,731.57,1,31,1,7/25/2022,0
27,54,1590,322,CB-tepary,0.092972836,0.043049291,36.38928874,9.01,53.19,0,7,0,6/20/2022,1
28,54,1591,Check2,CB-tepary,0.072263429,0.105660075,33.88110693,11.58,88.59,0,10,0,6/20/2022,0
29,55,1593,166,CB-tepary,0.046049133,0.039761673,34.76417047,6.9,43.67,0,6,0,6/20/2022,0
29,55,1593,166,CB-tepary,0.342521708,0.30903749,33.49514214,24.66,417.47,1,26,1,7/11/2022,0
28,55,1594,87,CB-tepary,0.037686607,0.043693621,36.29752284,8.47,50.21,0,5,0,6/20/2022,0
28,55,1594,87,CB-tepary,0.488934949,0.327029434,34.0483598,3.52,53.86,0,3,0,7/11/2022,0
27,55,1595,64,CB-tepary,0.042324275,0.03970683,35.01769896,7.89,40.14,0,5,0,6/20/2022,0
27,55,1595,64,CB-tepary,0.356762506,0.288659067,30.31380713,24.14,356.78,0,19,0,7/11/2022,0
27,55,1595,64,CB-tepary,0.535273271,0.509200351,27.79893836,46.86,742,1,21,2,7/25/2022,0
26,55,1596,116,CB-tepary,0.046801251,0.032297036,35.89974191,8.45,35.41,0,5,0,6/20/2022,0
26,55,1596,116,CB-tepary,0.388813218,0.314137972,36.01397329,28.72,529.92,0,23,1,7/11/2022,0
26,55,1596,116,CB-tepary,0.609200548,0.54000769,29.68903893,48.1,925.55,1,21,2,7/25/2022,0
2,56,1597,211,CB-tepary,0.07127981,0.009262242,35.63221399,6.49,14.4,0,2,0,6/20/2022,0
2,56,1597,211,CB-tepary,0.117944734,0.082813681,35.47393135,19.29,251.89,0,17,0,7/11/2022,0
